INVOICE_CLOSE_DATE,INVOICE_PLAN_ID,DISPENSE_TYPE,MEMBERS_SERVED,SAVINGS,COUNT(DISTINCT DISPENSE_ID)
2024-03-31 00:00:00.000,806,PAP,32,283566.5600000000,32
2025-07-31 00:00:00.000,360,Copay,9,16983.3200000000,9
2025-09-30 00:00:00.000,1081,Alternate Payer,17,180609.0900000000,19
2024-12-31 00:00:00.000,1081,PAP,9,53989.1900000000,11
2024-12-31 00:00:00.000,766,PAP,3,39460.0100000000,8
2026-04-30 00:00:00.000,30,International,6,49574.0600000000,6
2024-04-30 00:00:00.000,964,Copay,1,3990.0000000000,2
2022-05-31 00:00:00.000,39,PAP,13,107235.1600000000,13
2022-08-31 00:00:00.000,142,PAP,16,156616.7300000000,20
2023-01-31 00:00:00.000,1,PAP,14,89466.3400000000,14
2026-04-30 00:00:00.000,720,PAP,5,43914.5200000000,5
2021-05-31 00:00:00.000,40,Copay,23,28795.5100000000,25
2025-12-31 00:00:00.000,806,PAP,33,541164.7900000000,35
2026-03-31 00:00:00.000,1069,Strategic Sourcing,3,6782.1300000000,4
2024-03-31 00:00:00.000,604,PAP,17,138721.9900000000,17
2022-12-31 00:00:00.000,337,Alt. Payer,6,18701.4400000000,7
2025-04-30 00:00:00.000,806,Biosimilar,25,263873.8200000000,27
2025-07-31 00:00:00.000,342,PAP,16,204295.1700000000,20
2022-09-30 00:00:00.000,1,PAP,28,237061.5200000000,30
2025-02-28 00:00:00.000,1261,Alternate Payer,4,15355.0400000000,4
2024-12-31 00:00:00.000,570,PM Dispense,18,,21
2024-07-31 00:00:00.000,342,PAP,20,205605.0100000000,27
2022-05-31 00:00:00.000,129,PAP,25,172322.2900000000,29
2021-08-31 00:00:00.000,93,PAP,4,54310.2600000000,11
2024-10-31 00:00:00.000,1092,PAP,16,209077.5600000000,18
2024-09-30 00:00:00.000,731,PM Dispense,7,,11
2025-03-31 00:00:00.000,960,Biosimilar,7,41113.9300000000,7
2025-03-31 00:00:00.000,289,Copay,32,65898.5600000000,36
2021-06-30 00:00:00.000,185,PAP,6,41888.1400000000,16
2026-03-31 00:00:00.000,30,Alternate Payer,13,90563.1800000000,20
2024-11-30 00:00:00.000,357,PAP,8,112176.0600000000,8
2023-07-31 00:00:00.000,368,PAP,10,75910.1100000000,11
2025-08-31 00:00:00.000,515,PAP,8,79595.2000000000,8
2022-10-31 00:00:00.000,1,PAP,19,184404.0400000000,24
2026-02-28 00:00:00.000,40,Alternate Payer,23,151955.1600000000,25
2025-03-31 00:00:00.000,969,PAP,8,87670.1300000000,9
2021-03-31 00:00:00.000,54,PAP,11,95349.9000000000,13
2020-08-31 00:00:00.000,36,Copay,4,11382.7800000000,5
2025-10-31 00:00:00.000,289,Alternate Payer,18,101130.6800000000,22
2025-07-31 00:00:00.000,949,PM Dispense,5,,7
2024-10-31 00:00:00.000,508,PAP,27,284949.9700000000,31
2020-08-31 00:00:00.000,1,PAP,26,169333.3400000000,28
2021-10-31 00:00:00.000,126,PAP,2,5493.7700000000,2
2025-01-31 00:00:00.000,622,PAP,10,86785.6200000000,15
2023-11-30 00:00:00.000,360,Alternate Payer,10,55224.0200000000,13
2025-04-30 00:00:00.000,1254,PAP,3,22539.2300000000,3
2024-01-31 00:00:00.000,529,Copay,7,6275.1600000000,8
2023-10-31 00:00:00.000,326,PAP,7,44090.9800000000,7
2024-07-31 00:00:00.000,622,PAP,11,65924.2700000000,13
2023-03-31 00:00:00.000,338,Alt. Payer,2,18520.2200000000,7
2023-10-31 00:00:00.000,30,PAP,22,185252.0900000000,26
2024-01-31 00:00:00.000,289,PAP,22,150371.1900000000,27
2024-03-31 00:00:00.000,649,PAP,10,156603.8700000000,12
2026-02-28 00:00:00.000,960,PAP,14,163293.1500000000,15
2023-11-30 00:00:00.000,604,PAP,24,169954.5600000000,27
2025-08-31 00:00:00.000,960,PAP,20,212585.5100000000,22
2024-11-30 00:00:00.000,953,PAP,8,40114.5800000000,9
2023-09-30 00:00:00.000,338,PAP,15,103611.5600000000,20
2024-02-29 00:00:00.000,30,Alternate Payer,3,18756.4300000000,3
2025-11-30 00:00:00.000,508,PAP,20,256789.1400000000,22
2025-03-31 00:00:00.000,600,Alternate Payer,35,199745.1400000000,40
2025-03-31 00:00:00.000,657,Alternate Payer,15,88378.7000000000,19
2025-07-31 00:00:00.000,1081,Alternate Payer,11,67200.0900000000,12
2022-09-30 00:00:00.000,39,PAP,12,122642.3600000000,14
2024-12-31 00:00:00.000,960,Copay,9,6688.2400000000,11
2023-04-30 00:00:00.000,252,PAP,54,540978.2300000000,57
2025-08-31 00:00:00.000,361,Biosimilar,2,50561.6900000000,2
2021-07-31 00:00:00.000,41,PAP,3,21490.1100000000,5
2021-09-30 00:00:00.000,152,PAP,7,31132.4100000000,8
2026-03-31 00:00:00.000,611,Alternate Payer,12,101124.6200000000,15
2023-08-31 00:00:00.000,713,PAP,4,24428.8700000000,4
2026-03-31 00:00:00.000,570,Alternate Payer,9,56240.7300000000,10
2025-11-30 00:00:00.000,529,PAP,14,148062.2100000000,14
2023-01-31 00:00:00.000,365,PAP,9,82801.6200000000,10
2025-10-31 00:00:00.000,969,Alternate Payer,7,49911.7900000000,9
2025-10-31 00:00:00.000,598,Biosimilar,3,16644.7500000000,3
2022-01-31 00:00:00.000,36,PAP,8,142373.2900000000,9
2023-05-31 00:00:00.000,344,PAP,11,159192.1900000000,12
2025-05-31 00:00:00.000,729,PM Dispense,7,,15
2024-08-31 00:00:00.000,40,Copay,32,29955.7900000000,34
2025-04-30 00:00:00.000,349,PAP,7,68529.1000000000,7
2024-08-31 00:00:00.000,36,PAP,3,16965.8200000000,4
2023-06-30 00:00:00.000,611,PAP,11,55228.2800000000,11
2022-12-31 00:00:00.000,529,PAP,42,442654.8400000000,45
2026-02-28 00:00:00.000,321,Copay,9,18568.3900000000,10
2022-11-30 00:00:00.000,211,PAP,6,38939.5100000000,7
2023-11-30 00:00:00.000,40,Alternate Payer,21,105411.7700000000,24
2025-12-31 00:00:00.000,252,PAP,24,268184.7700000000,26
2025-01-31 00:00:00.000,960,Copay,10,11967.7100000000,11
2022-07-31 00:00:00.000,140,PAP,6,60563.3100000000,6
2025-10-31 00:00:00.000,806,Alternate Payer,24,282611.1000000000,34
2025-01-31 00:00:00.000,151,PAP,16,109802.2700000000,21
2024-05-31 00:00:00.000,53,PAP,6,41833.8800000000,6
2020-12-31 00:00:00.000,40,Alt. Payer,5,,6
2023-10-31 00:00:00.000,337,Alternate Payer,13,36928.2900000000,13
2023-12-31 00:00:00.000,595,PAP,25,221433.2300000000,27
2025-08-31 00:00:00.000,1496,International,3,7085.9900000000,3
2025-08-31 00:00:00.000,848,PAP,14,138721.4700000000,15
2025-06-30 00:00:00.000,684,PAP,3,19825.1700000000,3
2024-10-31 00:00:00.000,622,PAP,11,56265.5600000000,12
2023-06-30 00:00:00.000,40,Alternate Payer,10,100532.8900000000,12
2025-07-31 00:00:00.000,729,PM Dispense,8,,8
2024-02-29 00:00:00.000,406,Alternate Payer,6,42989.9300000000,7
2020-06-30 00:00:00.000,35,PAP,8,60223.2400000000,10
2024-02-29 00:00:00.000,1092,Alternate Payer,6,35570.3700000000,8
2025-01-31 00:00:00.000,1253,International,13,46501.5300000000,14
2024-08-31 00:00:00.000,964,Alternate Payer,5,13994.2300000000,5
2026-03-31 00:00:00.000,1629,Alternate Payer,9,58154.5500000000,12
2022-08-31 00:00:00.000,380,PAP,3,25484.2500000000,4
2022-10-31 00:00:00.000,321,PAP,16,135187.0300000000,17
2022-07-31 00:00:00.000,59,PAP,2,36268.0600000000,5
2026-01-31 00:00:00.000,696,PAP,13,118980.4400000000,15
2025-10-31 00:00:00.000,282,Alternate Payer,3,24163.8000000000,4
2025-08-31 00:00:00.000,853,PAP,9,50346.5500000000,9
2026-01-31 00:00:00.000,905,Alternate Payer,2,12874.0800000000,5
2025-10-31 00:00:00.000,848,Copay,3,3440.0000000000,4
2025-12-31 00:00:00.000,1391,PAP,3,23169.1900000000,4
2024-02-29 00:00:00.000,202,Alternate Payer,2,38219.3100000000,5
2023-09-30 00:00:00.000,693,PAP,26,214496.5000000000,29
2025-06-30 00:00:00.000,686,PAP,3,10303.9100000000,4
2024-02-29 00:00:00.000,540,PAP,20,129772.5100000000,21
2024-03-31 00:00:00.000,360,PAP,47,434078.4000000000,53
2020-10-31 00:00:00.000,40,Alt. Payer,4,,6
2024-01-31 00:00:00.000,515,PAP,5,27169.6200000000,5
2023-04-30 00:00:00.000,338,PAP,9,65265.4500000000,9
2023-06-30 00:00:00.000,704,PAP,6,16387.9700000000,6
2025-12-31 00:00:00.000,39,PAP,7,39224.5400000000,7
2022-05-31 00:00:00.000,93,PAP,6,35110.9200000000,7
2024-09-30 00:00:00.000,337,Alternate Payer,13,110202.6300000000,14
2025-01-31 00:00:00.000,1341,International,2,8294.6300000000,2
2025-05-31 00:00:00.000,289,Strategic Sourcing,23,47089.9400000000,25
2024-08-31 00:00:00.000,722,PM Dispense,5,,6
2026-02-28 00:00:00.000,1571,Copay,3,4020.5900000000,3
2025-10-31 00:00:00.000,843,PAP,1,23896.6200000000,2
2021-04-30 00:00:00.000,170,Partial Funding,4,,6
2021-12-31 00:00:00.000,42,PAP,6,15950.4200000000,8
2023-06-30 00:00:00.000,326,PAP,11,135461.6700000000,12
2024-12-31 00:00:00.000,1083,PAP,1,10935.6200000000,2
2024-01-31 00:00:00.000,576,PAP,10,100351.2900000000,11
2026-04-30 00:00:00.000,321,Alternate Payer,10,89700.4400000000,12
2025-11-30 00:00:00.000,515,Alternate Payer,10,46337.6000000000,10
2023-05-31 00:00:00.000,598,Alt. Payer,2,10039.7000000000,2
2025-04-30 00:00:00.000,406,Alternate Payer,6,25151.1800000000,6
2025-11-30 00:00:00.000,848,PAP,11,98665.4300000000,11
2023-10-31 00:00:00.000,211,PAP,7,57317.0400000000,7
2025-03-31 00:00:00.000,960,Copay,9,15138.3600000000,10
2024-03-31 00:00:00.000,839,PAP,4,64051.0400000000,5
2024-02-29 00:00:00.000,326,PAP,6,82458.6000000000,6
2025-02-28 00:00:00.000,1088,Biosimilar,2,9911.8300000000,2
2023-08-31 00:00:00.000,839,PAP,4,53698.2600000000,7
2024-03-31 00:00:00.000,343,PAP,3,32241.3800000000,3
2023-10-31 00:00:00.000,891,PAP,4,9197.1500000000,4
2025-09-30 00:00:00.000,406,PAP,14,170073.9100000000,17
2025-09-30 00:00:00.000,1396,PM Dispense,1,,4
2024-07-31 00:00:00.000,62,PAP,7,82842.9700000000,11
2026-02-28 00:00:00.000,1571,International,5,50553.3300000000,5
2024-06-30 00:00:00.000,1088,Biosimilar,2,3610.4000000000,3
2022-02-28 00:00:00.000,205,PAP,5,36874.9400000000,5
2020-11-30 00:00:00.000,40,Alt. Payer,9,,9
2026-03-31 00:00:00.000,1293,Alternate Payer,2,20700.2700000000,3
2023-07-31 00:00:00.000,407,PAP,7,64419.7300000000,9
2025-06-30 00:00:00.000,1081,PAP,10,35827.1000000000,10
2024-12-31 00:00:00.000,450,PAP,6,51002.6400000000,8
2022-05-31 00:00:00.000,326,PAP,8,73235.9000000000,10
2024-06-30 00:00:00.000,604,Alternate Payer,9,75469.8200000000,9
2024-04-30 00:00:00.000,406,Copay,10,30242.2000000000,10
2025-07-31 00:00:00.000,1227,PAP,5,36617.0600000000,5
2023-03-31 00:00:00.000,636,PAP,12,77742.8500000000,12
2025-12-31 00:00:00.000,570,PAP,6,85309.3700000000,6
2022-04-30 00:00:00.000,338,Partial Funding,4,,4
2022-01-31 00:00:00.000,348,Copay,7,24213.3500000000,8
2025-03-31 00:00:00.000,611,Alternate Payer,7,30915.2000000000,8
2025-04-30 00:00:00.000,720,PAP,8,110727.6800000000,8
2026-02-28 00:00:00.000,36,Alternate Payer,2,10918.2900000000,2
2022-05-31 00:00:00.000,52,PAP,3,23787.9400000000,5
2025-11-30 00:00:00.000,611,Alternate Payer,9,75678.8300000000,10
2026-03-31 00:00:00.000,1357,International,3,29862.3100000000,3
2022-12-31 00:00:00.000,492,PAP,3,36584.4600000000,5
2019-11-30 00:00:00.000,3,PAP,5,24317.7500000000,7
2025-04-30 00:00:00.000,1012,Copay,1,,3
2024-10-31 00:00:00.000,337,Alternate Payer,17,86719.4100000000,20
2025-06-30 00:00:00.000,1437,PM Dispense,1,,3
2025-06-30 00:00:00.000,902,PAP,4,50284.0500000000,6
2021-09-30 00:00:00.000,273,PAP,2,28692.6200000000,2
2025-11-30 00:00:00.000,252,Copay,4,3219.3900000000,4
2026-01-31 00:00:00.000,969,Alternate Payer,6,27827.6300000000,6
2026-03-31 00:00:00.000,519,PAP,4,79122.5900000000,5
2020-12-31 00:00:00.000,1,PAP,16,137692.7700000000,17
2025-05-31 00:00:00.000,677,PAP,4,25950.9600000000,4
2022-12-31 00:00:00.000,407,PAP,4,26506.3600000000,4
2025-12-31 00:00:00.000,963,Alternate Payer,3,15669.8000000000,3
2024-09-30 00:00:00.000,1081,Alternate Payer,7,35261.1600000000,7
2026-02-28 00:00:00.000,431,Copay,4,5042.9300000000,4
2023-12-31 00:00:00.000,450,PAP,4,39454.8800000000,5
2024-04-30 00:00:00.000,641,Alt. Payer,8,32918.7400000000,9
2021-06-30 00:00:00.000,57,PAP,3,32776.5300000000,4
2023-08-31 00:00:00.000,361,PAP,19,190909.6000000000,21
2024-03-31 00:00:00.000,527,PAP,3,52004.5600000000,4
2025-03-31 00:00:00.000,332,Copay,2,276.5000000000,2
2024-07-31 00:00:00.000,39,Alternate Payer,3,10938.7200000000,4
2024-01-31 00:00:00.000,252,Copay,21,30324.9900000000,21
2025-10-31 00:00:00.000,406,Copay,4,3814.0300000000,4
2024-10-31 00:00:00.000,1075,PAP,4,13571.7300000000,4
2023-12-31 00:00:00.000,360,Copay,9,17268.3100000000,9
2025-09-30 00:00:00.000,1175,International,5,5320.6100000000,6
2024-03-31 00:00:00.000,308,Alternate Payer,1,9311.1900000000,4
2024-06-30 00:00:00.000,806,Alternate Payer,7,35841.8400000000,7
2024-09-30 00:00:00.000,360,Biosimilar,4,4824.7900000000,5
2022-07-31 00:00:00.000,40,Alt. Payer,11,6231.0300000000,11
2024-01-31 00:00:00.000,62,PAP,8,38828.1900000000,8
2023-03-31 00:00:00.000,357,PAP,18,256355.1600000000,22
2024-01-31 00:00:00.000,822,Copay,3,5958.9900000000,3
2024-11-30 00:00:00.000,949,PAP,1,18791.5200000000,5
2025-05-31 00:00:00.000,311,Copay,3,3220.0000000000,4
2023-11-30 00:00:00.000,839,PAP,3,82387.3800000000,12
2024-02-29 00:00:00.000,30,Copay,4,8255.7200000000,5
2024-05-31 00:00:00.000,722,PM Dispense,4,,6
2025-02-28 00:00:00.000,1156,PM Dispense,3,,5
2024-10-31 00:00:00.000,1187,Alternate Payer,2,56968.7600000000,5
2022-12-31 00:00:00.000,323,PAP,2,41189.4600000000,4
2021-03-31 00:00:00.000,129,Partial Funding,9,,10
2026-04-30 00:00:00.000,252,PAP,19,166641.8900000000,21
2025-03-31 00:00:00.000,595,PAP,16,138454.9600000000,16
2023-05-31 00:00:00.000,427,PAP,4,55321.6000000000,5
2024-01-31 00:00:00.000,472,PAP,3,15920.1300000000,3
2025-05-31 00:00:00.000,933,International,4,20914.8100000000,4
2025-09-30 00:00:00.000,971,Strategic Sourcing,1,9984.9300000000,3
2025-12-31 00:00:00.000,1276,Alternate Payer,2,6456.8200000000,2
2024-05-31 00:00:00.000,883,PAP,5,26905.9200000000,5
2020-01-31 00:00:00.000,39,PAP,6,26692.0400000000,9
2026-03-31 00:00:00.000,529,Alternate Payer,5,35641.1800000000,7
2025-04-30 00:00:00.000,1282,Copay,2,34539.7300000000,5
2021-12-31 00:00:00.000,59,PAP,2,29730.1900000000,5
2021-12-31 00:00:00.000,308,Alt. Payer,4,,4
2022-09-30 00:00:00.000,40,Copay,10,18894.6600000000,11
2023-07-31 00:00:00.000,600,Alternate Payer,11,70980.9900000000,13
2025-03-31 00:00:00.000,991,International,9,11312.8400000000,9
2025-07-31 00:00:00.000,1400,International,9,31478.3800000000,12
2026-04-30 00:00:00.000,373,Alternate Payer,2,14943.7100000000,2
2025-05-31 00:00:00.000,923,Alternate Payer,2,17488.3400000000,3
2026-01-31 00:00:00.000,397,PAP,2,27140.6700000000,3
2025-08-31 00:00:00.000,551,International,3,14173.7500000000,4
2023-08-31 00:00:00.000,110,PAP,3,9835.7200000000,3
2025-11-30 00:00:00.000,282,Copay,4,8925.0000000000,4
2024-05-31 00:00:00.000,343,PAP,4,68202.6300000000,4
2024-05-31 00:00:00.000,264,Alternate Payer,3,32994.9700000000,3
2025-06-30 00:00:00.000,308,PAP,3,19032.8800000000,3
2024-08-31 00:00:00.000,129,PAP,16,193736.0700000000,21
2025-07-31 00:00:00.000,1102,Alternate Payer,2,12426.5800000000,5
2021-03-31 00:00:00.000,128,PAP,6,44425.9700000000,7
2020-10-31 00:00:00.000,23,PAP,28,174170.1800000000,39
2022-12-31 00:00:00.000,364,PAP,3,23004.9500000000,3
2024-07-31 00:00:00.000,356,PAP,4,34670.2300000000,4
2023-02-28 00:00:00.000,598,PAP,4,48734.1000000000,5
2023-03-31 00:00:00.000,713,PAP,5,59267.3600000000,6
2025-08-31 00:00:00.000,931,PAP,5,66458.0900000000,6
2025-08-31 00:00:00.000,1081,Alternate Payer,13,105508.9000000000,16
2026-01-31 00:00:00.000,583,PM Dispense,4,,7
2025-12-31 00:00:00.000,593,PAP,9,66076.9700000000,10
2024-12-31 00:00:00.000,515,PAP,5,72020.0500000000,5
2025-01-31 00:00:00.000,321,PAP,12,93113.4600000000,13
2025-06-30 00:00:00.000,595,Alternate Payer,4,47620.4900000000,5
2026-02-28 00:00:00.000,996,International,2,14508.0400000000,3
2025-09-30 00:00:00.000,551,International,4,14246.7800000000,4
2025-07-31 00:00:00.000,583,PAP,3,42482.8500000000,5
2023-01-31 00:00:00.000,270,PAP,4,19098.6000000000,4
2024-10-31 00:00:00.000,497,PAP,8,95761.5500000000,9
2025-12-31 00:00:00.000,515,Alternate Payer,9,51648.2200000000,9
2026-04-30 00:00:00.000,30,Alternate Payer,14,84745.5300000000,15
2022-12-31 00:00:00.000,205,PAP,3,16292.4100000000,3
2023-06-30 00:00:00.000,252,Alt. Payer,2,16732.3100000000,2
2021-03-31 00:00:00.000,30,Copay,3,7202.4600000000,3
2022-10-31 00:00:00.000,141,PAP,9,33115.4300000000,10
2023-09-30 00:00:00.000,611,PAP,13,90126.7600000000,13
2021-06-30 00:00:00.000,200,Alt. Payer,3,,4
2025-09-30 00:00:00.000,713,Alternate Payer,2,13048.5900000000,2
2019-10-31 00:00:00.000,9,PAP,7,42675.8400000000,8
2025-06-30 00:00:00.000,905,PAP,9,67083.7800000000,12
2022-12-31 00:00:00.000,290,PAP,2,7991.1800000000,2
2025-01-31 00:00:00.000,266,Copay,1,1817.6700000000,4
2023-03-31 00:00:00.000,675,Alt. Payer,3,8699.8000000000,5
2020-10-31 00:00:00.000,42,Copay,2,7516.8200000000,3
2024-02-29 00:00:00.000,682,PAP,2,47873.6500000000,2
2024-09-30 00:00:00.000,368,PM Dispense,14,,16
2025-12-31 00:00:00.000,361,PAP,12,133473.7300000000,17
2025-09-30 00:00:00.000,514,PAP,2,10611.6900000000,2
2023-03-31 00:00:00.000,308,Copay,5,16659.8800000000,6
2023-09-30 00:00:00.000,142,PAP,5,53751.0100000000,7
2024-09-30 00:00:00.000,660,PAP,5,45633.0900000000,7
2023-05-31 00:00:00.000,853,Alt. Payer,5,11647.0200000000,5
2023-04-30 00:00:00.000,636,PAP,11,99924.3200000000,12
2024-05-31 00:00:00.000,981,PAP,3,14636.8300000000,4
2024-07-31 00:00:00.000,321,Alternate Payer,3,19621.5700000000,4
2024-05-31 00:00:00.000,891,PAP,3,7379.2800000000,5
2023-10-31 00:00:00.000,600,Alternate Payer,21,71732.6900000000,23
2023-10-31 00:00:00.000,612,PAP,6,38531.0600000000,7
2024-07-31 00:00:00.000,308,PAP,7,54109.3400000000,10
2024-07-31 00:00:00.000,1158,International,2,20992.8500000000,2
2023-06-30 00:00:00.000,400,Alternate Payer,2,11875.1200000000,2
2024-10-31 00:00:00.000,969,Copay,2,17884.1100000000,6
2025-03-31 00:00:00.000,940,Biosimilar,3,25607.3000000000,3
2025-08-31 00:00:00.000,349,PAP,4,70064.1100000000,11
2025-10-31 00:00:00.000,684,PAP,5,59892.8500000000,7
2025-10-31 00:00:00.000,853,Alternate Payer,4,29349.0100000000,5
2025-09-30 00:00:00.000,907,PAP,15,87898.6700000000,18
2025-03-31 00:00:00.000,361,Copay,4,1904.5000000000,4
2023-10-31 00:00:00.000,567,PAP,3,21517.3400000000,5
2023-01-31 00:00:00.000,600,Alt. Payer,8,19447.9100000000,10
2025-01-31 00:00:00.000,539,Alternate Payer,9,41617.6400000000,10
2024-08-31 00:00:00.000,649,PAP,12,121114.3800000000,14
2023-09-30 00:00:00.000,62,Alternate Payer,2,8320.0000000000,3
2025-05-31 00:00:00.000,729,PAP,8,90867.6900000000,8
2024-08-31 00:00:00.000,1173,PM Dispense,5,,6
2024-07-31 00:00:00.000,515,PAP,9,85036.5500000000,10
2025-03-31 00:00:00.000,570,PAP,8,81807.7300000000,9
2025-09-30 00:00:00.000,338,PAP,2,12337.2100000000,2
2023-05-31 00:00:00.000,726,PAP,2,8349.4000000000,2
2022-02-28 00:00:00.000,305,PAP,2,27202.0300000000,6
2026-03-31 00:00:00.000,85,Alternate Payer,1,2943.5000000000,2
2021-12-28 00:00:00.000,43,PAP,2,7696.9800000000,2
2026-01-31 00:00:00.000,636,PAP,10,77068.3200000000,10
2024-12-31 00:00:00.000,540,PAP,11,105969.9100000000,13
2022-10-31 00:00:00.000,290,Alt. Payer,2,2291.0400000000,2
2025-03-31 00:00:00.000,23,Alternate Payer,8,52985.6600000000,8
2021-05-31 00:00:00.000,6,PAP,16,72173.8200000000,18
2023-07-31 00:00:00.000,765,PAP,3,13648.4000000000,3
2024-08-31 00:00:00.000,406,Alternate Payer,3,6406.9800000000,4
2024-03-31 00:00:00.000,882,PAP,5,40188.3900000000,5
2026-03-31 00:00:00.000,767,PAP,3,67084.8500000000,4
2025-02-28 00:00:00.000,1092,PAP,14,150740.1100000000,16
2023-01-31 00:00:00.000,61,Copay,2,761.7300000000,2
2024-12-31 00:00:00.000,949,Alternate Payer,2,7973.4000000000,2
2024-10-31 00:00:00.000,883,Biosimilar,3,6636.7800000000,4
2025-05-31 00:00:00.000,132,PAP,5,35185.7400000000,5
2025-10-31 00:00:00.000,289,Copay,5,4704.3500000000,5
2024-08-31 00:00:00.000,486,Alternate Payer,1,2831.2000000000,2
2023-05-31 00:00:00.000,377,PAP,2,21621.8500000000,4
2025-08-31 00:00:00.000,53,PAP,7,54247.5000000000,8
2023-07-31 00:00:00.000,501,PAP,2,21414.0500000000,3
2024-07-31 00:00:00.000,485,PM Dispense,4,,7
2020-03-31 00:00:00.000,30,Copay,5,15754.5000000000,6
2024-12-31 00:00:00.000,666,PAP,9,58469.4700000000,10
2024-12-31 00:00:00.000,356,PAP,4,34670.2300000000,4
2025-09-30 00:00:00.000,1276,Alternate Payer,5,42777.5600000000,7
2022-04-30 00:00:00.000,290,Alt. Payer,3,1670.7600000000,4
2025-01-31 00:00:00.000,360,Alternate Payer,15,98254.9900000000,17
2022-01-31 00:00:00.000,23,Copay,4,9825.5300000000,4
2024-03-31 00:00:00.000,290,PAP,4,41691.5900000000,5
2022-07-31 00:00:00.000,470,Copay,1,2381.2000000000,3
2020-11-30 00:00:00.000,39,PAP,23,136565.6700000000,27
2023-09-30 00:00:00.000,547,PAP,6,27563.8200000000,6
2024-11-30 00:00:00.000,991,International,7,52699.1400000000,7
2025-10-31 00:00:00.000,39,PAP,5,23644.7000000000,5
2023-04-30 00:00:00.000,313,PAP,4,41828.3600000000,4
2021-05-31 00:00:00.000,134,PAP,6,32081.4700000000,7
2021-06-30 00:00:00.000,19,PAP,5,20719.1700000000,5
2024-08-31 00:00:00.000,530,PAP,2,14149.7800000000,2
2024-10-31 00:00:00.000,266,Copay,1,1318.8400000000,2
2025-03-31 00:00:00.000,694,PAP,6,58668.0000000000,6
2024-07-31 00:00:00.000,23,Copay,4,7646.9400000000,4
2023-03-31 00:00:00.000,43,PAP,3,24932.5800000000,3
2025-11-30 00:00:00.000,309,PAP,2,23719.7400000000,3
2024-01-31 00:00:00.000,611,PAP,14,103374.4200000000,14
2021-03-31 00:00:00.000,134,PAP,5,26302.1800000000,5
2023-07-31 00:00:00.000,768,PAP,3,24267.9600000000,4
2024-07-31 00:00:00.000,570,Copay,4,3992.2600000000,6
2025-11-30 00:00:00.000,940,Alternate Payer,4,19747.0200000000,4
2023-06-30 00:00:00.000,338,PAP,13,91542.1900000000,14
2024-07-31 00:00:00.000,684,Copay,2,5066.3500000000,2
2022-01-31 00:00:00.000,266,PAP,4,40556.7900000000,4
2022-06-30 00:00:00.000,372,PAP,2,13817.8300000000,3
2024-03-31 00:00:00.000,338,PAP,5,57554.9700000000,6
2023-09-30 00:00:00.000,636,Alternate Payer,3,16309.1400000000,3
2023-06-30 00:00:00.000,593,PAP,7,71909.3400000000,8
2026-04-30 00:00:00.000,1561,Copay,4,3750.0000000000,5
2022-08-31 00:00:00.000,482,PAP,2,18387.9900000000,2
2021-07-31 00:00:00.000,68,PAP,2,25331.3300000000,3
2021-10-31 00:00:00.000,209,PAP,2,22439.1500000000,3
2023-09-30 00:00:00.000,765,PAP,2,10903.6500000000,2
2026-02-28 00:00:00.000,271,International,2,17663.9400000000,2
2022-07-31 00:00:00.000,443,PAP,2,5506.1900000000,2
2025-09-30 00:00:00.000,998,PAP,3,50118.0200000000,3
2022-10-31 00:00:00.000,52,PAP,2,12132.7200000000,2
2024-05-31 00:00:00.000,1086,PM Dispense,5,,7
2023-05-31 00:00:00.000,361,Alt. Payer,6,24994.4700000000,7
2021-01-31 00:00:00.000,35,PAP,10,43757.1400000000,13
2024-06-30 00:00:00.000,720,PAP,4,37026.7100000000,4
2025-08-31 00:00:00.000,116,PAP,3,62405.0400000000,3
2025-04-30 00:00:00.000,327,PAP,3,13865.3000000000,4
2024-11-30 00:00:00.000,978,PAP,2,29167.7700000000,2
2026-03-31 00:00:00.000,517,Alternate Payer,4,16633.1200000000,4
2023-04-30 00:00:00.000,659,PAP,4,28038.9300000000,4
2025-10-31 00:00:00.000,853,PAP,11,95315.2100000000,12
2025-09-30 00:00:00.000,1337,Alternate Payer,4,56135.1300000000,4
2023-09-30 00:00:00.000,731,Copay,3,1347.1700000000,3
2023-07-31 00:00:00.000,853,Alternate Payer,3,11406.1400000000,5
2023-11-30 00:00:00.000,649,PAP,14,146517.6000000000,16
2021-03-31 00:00:00.000,53,Alt. Payer,5,,5
2025-03-31 00:00:00.000,686,PAP,2,11123.5900000000,4
2025-08-31 00:00:00.000,696,Alternate Payer,7,41779.3400000000,8
2025-02-28 00:00:00.000,370,PAP,5,15973.9400000000,6
2023-07-31 00:00:00.000,612,PAP,6,42110.8600000000,7
2025-06-30 00:00:00.000,135,PAP,9,86708.2700000000,9
2022-12-31 00:00:00.000,426,Alt. Payer,2,14515.4200000000,4
2025-01-31 00:00:00.000,658,Alternate Payer,4,33772.5800000000,6
2023-03-31 00:00:00.000,450,PAP,11,97067.6200000000,11
2025-08-31 00:00:00.000,961,PAP,2,40630.4200000000,2
2025-10-31 00:00:00.000,831,Copay,2,1551.9000000000,2
2024-04-30 00:00:00.000,514,Alternate Payer,3,3956.6100000000,5
2024-06-30 00:00:00.000,798,PAP,2,14899.4600000000,2
2024-12-31 00:00:00.000,853,Copay,5,10038.1500000000,5
2025-12-31 00:00:00.000,62,PAP,5,76139.3300000000,5
